issue_id,title,contents,authorLogin,authorAssociation,createdAt,closedAt,closed,comments_count,milestone,participants_count,Label_category-api,Label_category-docs,Label_category-release,Label_category-tests,Label_component-assert,Label_component-cli,Label_component-core,Label_component-diff,Label_component-dump,Label_component-reporter,Label_good for new contributors,Label_help wanted,Label_meta,Label_meta-ready,Label_status-declined,Label_status-stalled,Label_type-enhancement,Label_type-problem,Label_type-support
79,Document updated callbacks,See qunit.js line 616 to 629,jzaefferer,MEMBER,2011-01-12T20:32:41Z,2011-08-05T12:01:37Z,True,1.0,,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
80,"""Hide passed tests"" when enabled on page load doesn't hide passing assertions","For a test with both failing and passing assertions, passing assertions are still displayed.
If enabled after a testrun, they are, correctly, hidden.",jzaefferer,MEMBER,2011-01-18T10:59:30Z,2011-08-05T12:00:29Z,True,1.0,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
81,QUnit is not changing the 'config.current' to the next test,"I am having trouble re-creating this issue in a sandbox environment, but it is quit a strange one.
I have an asyncTest that sends a json request and then several normal tests
asyncTest(....)
test(...)
test(...)
the normal tests preform about 30 assertations each.
However, when I run the suite, I find that the last test to get run shows zero tests (zero run), even though the tests are clearly being run.
Some extensive debugging in chrome as shown me that the config.current is not being changed before the last test is run, so the 36 assertions run in the final test are added to the stack of tests run in final test - 1.
When the test has finished running, QUnit thinks that no tests have been run.
This issue immediately resolves itself if I remove the asyncTest.",guyht,NONE,2011-01-27T18:33:39Z,2011-01-28T02:41:32Z,True,5.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,QUnit is not changing the 'config.current' to the next test,"Ok, sorry for creating a new issue, looks like I cant reopen the last one.
The 2nd to last test is not running the following code around line 200
queue: function() {
    var test = this;
    synchronize(function() {
        test.init();
    });
    function run() {
        // each of these can by async
        synchronize(function() {
            test.setup();
        });
        synchronize(function() {
            test.run();
        });
        synchronize(function() {
            test.teardown();
        });
        synchronize(function() {
            test.finish();
        });
    }

test.setup() is called, followed by test.finish().  test.run() is not called.
Then on the following test, it is called twice.
It seems as if some of the synchronization has got mixed up and looks like this
Queue test 1
Queue test 2
Queue test 3
... start testing
test1.setup
test1.run
test1.finish
test2.setup
test2.finish
test3.setup
test2.run
test3.run
test3.finish
But because test 2 is finished before it runs, no results are displayed.",guyht,NONE,2011-01-27T19:02:16Z,2011-10-10T14:44:26Z,True,12.0,,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
85,TypeError comparing strings using equal when json.js present,"Hi,
If json.js is included as a dependency and an ""equal"" assertion is performed on two unequal strings then a TypeError is thrown with the following message.
Died on test #1: ns[i].rows is undefined - { ""message"": ""ns[i].rows is undefined"", ""fileName"": ""https://github.com/jquery/qunit/raw/master/qunit/qunit.js"", ""lineNumber"": 1316....................
I think this is because QUnit.diff compares json related properties such as the toJSONString method which is added to the string prototype by json.js.
jsfiddle here : ""http://jsfiddle.net/kartik78/nK4Ev/
Regards,
Kartik",kartik78,NONE,2011-02-10T11:24:13Z,2011-02-21T21:09:13Z,True,3.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,URL-Filter ignores existing query strings,"The filter should use a key such as qunit_filter and append or replace that, but keep everything else.",jzaefferer,MEMBER,2011-02-26T22:20:56Z,2011-08-05T12:00:56Z,True,1.0,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
90,Document reordering and Hide passed tests,"Cover disabling reordering (QUnit.config.reorder = false), but more importantly, what it does and how it can make testing more efficient. Especially in combination with Hide passed tests checkbox enabled.",jzaefferer,MEMBER,2011-03-02T23:19:55Z,2012-09-29T15:14:39Z,True,2.0,,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
93,QUnit url/extend function breaking urls in jQuery ajax test component,"http://grab.by/9ojb http://grab.by/9ojd
Ajax urls are wrapped in the url function in unit/ajax.js.  Currently, instead of constructing the correct url, many of them end up as get params with each letter of the string a different param.  You'll see in the second photo ""1=d&2=a&3=b.... because it's doing a for-each for the string.  Perhaps something got broken during the recent ?filter=* url changes.",timmywil,NONE,2011-03-10T15:25:42Z,2011-03-11T15:54:19Z,True,2.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,Leaking global variable,"The function validTest() leaks a variable not to the global scope.
https://github.com/jquery/qunit/blob/cc8460c7b44f023c4f84ab1810b72bf6c6ee4542/qunit/qunit.js#L787",Skalman,NONE,2011-03-12T12:02:37Z,2011-05-22T20:45:17Z,True,2.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,Tests that depend on session storage is broken,"I have the following code:
module(""Calendar"", {
   setup: function() {
      localStorage.clear();
      sessionStorage.clear();
   },
   teardown: function() {
      localStorage.clear();
   }
});
test(""Test loading months"", function() {
    ...
});

When I run this in FF 3.6 (Linux) I get this in my Firebug console:
Operation is not supported"" code: ""9

I even get the same error when I try to do this:
alert(typeof(sessionStorage));

My app relies both on sessionStorage and localStorage and mocking about with the localStorage works just fine.",peterbe,NONE,2011-03-20T01:25:36Z,2011-03-22T08:52:49Z,True,3.0,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,Add mockjax example to docs,Could be part of stop()/start() docs. Or add seperate async testing example.,jzaefferer,MEMBER,2011-04-02T12:41:20Z,2012-03-01T18:02:46Z,True,1.0,,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
98,ok() outside a test() context crashes qunit.,"Example code:
test('my test', function() {
ok(true, 'works');
});
ok(true, 'outside a test?');
test('test2', function() {
ok(true, 'why is this assertion not shown?');
});
Result
'my test' is executed but then the script dies in qunit.js on line 315
Chrome: Uncaught TypeError: Cannot read property 'assertions' of undefined
Firefox: config.current is undefined
Expected result
Show an error like ""Assertion outside a test() context in file x on line y"" and continue running tests.",bfanger,CONTRIBUTOR,2011-04-03T14:03:30Z,2012-02-15T16:49:49Z,True,2.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
101,reordering keeps executing passing tests first,"If a test once failed, it will be reordered and executed first even after it passed.
Around lines 158 the two calls of sessionStorage.setItem and sessionStorage.removeItem should most likely use the same String as an identifier.
Further, it sounds sensible to wipe the sessionStorage sometimes to deal with renamed tests and such. This shouldn't be done after reading in all the tests' status as execution might not get to the point where status is written again. An option might be to do this in case all tests passed.",zuckel,NONE,2011-04-11T09:07:16Z,2012-02-15T16:39:55Z,True,1.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
103,Remove deprecated #main in favor of #qunit-fixture,,jzaefferer,MEMBER,2011-04-15T10:20:21Z,2011-04-15T10:36:10Z,True,0.0,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,Extract load-event handler and expose it,"The code that currently runs on window.load can't be called when that event isn't available, e.g. QUnit is loaded on a page after load. Extract and expose it as QUnit.load() or something.",jzaefferer,MEMBER,2011-04-15T10:48:23Z,2011-08-05T11:51:24Z,True,1.0,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
106,QUnit.done() called after each test (using Rhino),"Using env.js and Rhino, QUnit.done() seems to be called (twice) after each test, instead of once after all tests have been run.
This is also reported here: http://twoguysarguing.wordpress.com/2010/11/06/qunit-and-the-command-line-one-step-closer/",oyvindeh,NONE,2011-04-29T09:52:48Z,2011-06-14T08:41:56Z,True,3.0,,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,Test are Skipped on Mobile Devices,"Hi guys,
Recently I've noticed that some tests are skipped when running QUnit on a mobile device. I've seen this issue on a few different test suites, although each test suite has 100-700 unit tests. The same issue does not happen on a mobile simulator, so it might be a race condition based on the device's speed.
I was able to fix the issue by increasing the process delay from 13 to 250 in the QUnit.start. Do you know what callbacks could be running at that time? In our test suites, we try to ensure that everything is loaded before running QUnit. We use QUnit.config.autostart = false;.
Here are a few screenshots that show the issue:


I have no problem experimenting with patches, but I could use some feedback on where to go.
Cheers,
Michael",mwbrooks,NONE,2011-05-12T22:48:58Z,2012-02-15T16:22:23Z,True,7.0,,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
109,noglobals should run after module teardown,"If teardown cleans up globals, ignore them.",jzaefferer,MEMBER,2011-05-16T11:56:22Z,2011-05-16T18:57:27Z,True,0.0,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,#qunit-fixture should define a width and height,"I just ran into a lot of hell trying to test animations because the width of the element I was animating wasn't what I had defined it (in IE7):
Compare http://jsfiddle.net/HJ4ak/2/ to http://jsfiddle.net/HJ4ak/1/
Just adding width: 1000px; height: 1000px; to the #qunit-fixture in my CSS fixed the issue on my test page",gnarf,CONTRIBUTOR,2011-06-13T23:51:43Z,2012-02-15T16:20:18Z,True,1.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
